Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
883,4,156,286.5,204,0,166,86.915,55.915,NA,0.5,NA,180,75.964
884,4,157,285.5,202.5,0,170,88.717,54.113,NA,1.803,NA,-123.69,56.31
885,4,158,285.5,202.5,0,155,88.717,54.113,NA,0,NA,0,123.69
886,4,159,285,202.5,0,165.9,89.217,53.824,NA,0.5,NA,180,180
887,4,160,284.5,202.5,0,176.9,89.717,53.537,NA,0.5,NA,180,0
888,4,161,284.5,202.5,0,157.9,89.717,53.537,NA,0,NA,0,-180
889,4,162,284.5,201,0,110.9,91.217,52.312,NA,1.5,NA,-90,-90
890,4,163,284.5,201,0,100.9,91.217,52.312,NA,0,NA,0,90
891,4,164,284.5,201,0,68.9,91.217,52.312,NA,0,NA,0,0
892,4,165,284,202.5,0,60.9,92.799,53.254,NA,1.581,NA,108.435,108.435
893,4,166,283.5,204.5,0,54.9,94.86,54.647,NA,2.062,NA,104.036,-4.399
894,4,167,283,204.5,0,56.7,95.36,54.378,NA,0.5,NA,180,75.964
895,4,168,281.5,208,0,63.9,99.168,56.626,NA,3.808,NA,113.199,-66.801
896,4,169,279.5,212,0,62.7,103.64,59.266,NA,4.472,NA,116.565,3.366
897,4,170,278.5,213.5,0,64.1,105.443,60.21,NA,1.803,NA,123.69,7.125
898,4,171,277.5,214.5,0,66.7,106.857,60.731,NA,1.414,NA,135,11.31
899,4,172,277.5,214.5,0,60.7,106.857,60.731,NA,0,NA,0,-135
900,4,173,276,215.5,0,63.7,108.66,61.098,NA,1.803,NA,146.31,146.31
901,4,174,274,218,0,147.7,111.861,62.771,NA,3.202,NA,128.66,-17.65
902,4,175,273,222,0,169.7,115.985,66.282,NA,4.123,NA,104.036,-24.624
903,4,176,272,227,0,194.7,121.084,70.825,NA,5.099,NA,101.31,-2.726
904,4,177,271,232,0,203.7,126.183,75.44,NA,5.099,NA,101.31,0
905,4,178,272.5,236,0,195,130.455,79.677,NA,4.272,NA,69.444,-31.866
906,4,179,277,235.5,0,189.7,134.982,80.362,NA,4.528,NA,-6.34,-75.784
907,4,180,278,239.5,0,205.7,139.105,84.481,NA,4.123,NA,75.964,82.304
908,4,181,278,242.5,0,212.9,142.105,87.361,NA,3,NA,90,14.036
909,4,182,278.5,245,0,150.9,144.655,89.903,NA,2.55,NA,78.69,-11.31
910,4,183,281,251,0,151.9,151.155,96.36,NA,6.5,NA,67.38,-11.31
911,4,184,282,255,0,175.9,155.278,100.48,NA,4.123,NA,75.964,8.584
912,4,185,281.5,256.5,0,168.9,156.859,101.785,NA,1.581,NA,108.435,32.471
913,4,186,281,258.5,0,169.9,158.921,103.581,NA,2.062,NA,104.036,-4.399
914,4,187,279.5,259.5,0,143.9,160.724,104.169,NA,1.803,NA,146.31,42.274
915,4,188,278.5,257,0,164.4,163.416,101.501,NA,2.693,NA,-111.801,101.889
916,4,189,277.5,255.5,0,158.7,165.219,99.806,NA,1.803,NA,-123.69,-11.889
917,4,190,277.5,254.5,0,168.9,166.219,98.834,NA,1,NA,-90,33.69
918,4,191,274.5,254,0,166.9,169.26,97.675,NA,3.041,NA,-170.538,-80.538
919,4,192,274,253.5,0,159.9,169.967,97.082,NA,0.707,NA,-135,35.538
920,4,193,273,253.5,0,159.7,170.967,96.881,NA,1,NA,180,-45
921,4,194,273,253.5,0,168.9,170.967,96.881,NA,0,NA,0,-180
922,4,195,272,253.5,0,171.9,171.967,96.69,NA,1,NA,180,180
923,4,196,270,253.5,0,186.2,173.967,96.338,NA,2,NA,180,0
924,4,197,270,256,0,173.7,176.467,98.804,NA,2.5,NA,90,-90
925,4,198,270,257,0,137.5,177.467,99.791,NA,1,NA,90,0
926,4,199,270,257,0,51.5,177.467,99.791,NA,0,NA,0,-90
927,4,200,268,259.5,0,73.2,180.669,101.966,NA,3.202,NA,128.66,128.66
928,4,201,267.5,265.5,0,67.1,186.69,107.848,NA,6.021,NA,94.764,-33.896
929,4,202,265,269.5,0,71.7,191.407,111.544,NA,4.717,NA,122.005,27.242
930,4,203,262.5,270,0,74.7,193.956,111.824,NA,2.55,NA,168.69,46.685
931,4,204,262,273.5,0,64.1,197.492,115.278,NA,3.536,NA,98.13,-70.56
932,4,205,262,273.5,0,55.7,197.492,115.278,NA,0,NA,0,-98.13
933,4,206,260.5,283,0,62.7,207.109,124.67,NA,9.618,NA,98.973,98.973
934,4,207,258,292.5,0,169.7,216.933,134.06,NA,9.823,NA,104.744,5.771
935,4,208,256,298,0,167.7,222.785,139.514,NA,5.852,NA,109.983,5.24
936,4,209,254,309.5,0,161.9,234.458,151,NA,11.673,NA,99.866,-10.117
937,4,210,253.5,317.5,0,144,242.473,159.001,NA,8.016,NA,93.576,-6.289
938,4,211,254,319,0,178,244.055,160.5,NA,1.581,NA,71.565,-22.011
