Nr,TID,PID,x [pixel],y [pixel],t [sec],I [val],Len [pixel],D2S [pixel],D2R [pixel],D2P [pixel],v [pixel/sec],α [deg],Δα [deg]
1,1,3,275.5,166.833,0,51.8,0,0,NA,NA,NA,NA,NA
2,1,4,275.5,165.5,0,82.8,1.333,1.333,NA,1.333,NA,-90,NA
3,1,5,275.5,164.833,0,137.9,2,2,NA,0.667,NA,-90,0
4,1,6,275.5,164.833,0,137.9,2,2,NA,0,NA,0,90
5,1,7,275.5,164.833,0,138.6,2,2,NA,0,NA,0,0
6,1,8,275.5,164.833,0,133.9,2,2,NA,0,NA,0,0
7,1,9,275.5,164.833,0,133.9,2,2,NA,0,NA,0,0
8,1,10,275.5,164.833,0,121.9,2,2,NA,0,NA,0,0
9,1,11,275.5,164.833,0,121.9,2,2,NA,0,NA,0,0
10,1,12,275.5,164.833,0,94.9,2,2,NA,0,NA,0,0
11,1,13,275.5,164.833,0,87.1,2,2,NA,0,NA,0,0
12,1,14,275.5,164.833,0,76.1,2,2,NA,0,NA,0,0
13,1,15,275.5,164.833,0,64.1,2,2,NA,0,NA,0,0
14,1,16,275.5,164.833,0,63.1,2,2,NA,0,NA,0,0
15,1,17,275.5,164.833,0,46.1,2,2,NA,0,NA,0,0
16,1,18,275.5,164.833,0,51.8,2,2,NA,0,NA,0,0
17,1,19,275.5,164.833,0,49.1,2,2,NA,0,NA,0,0
18,1,20,275.5,164.833,0,45.8,2,2,NA,0,NA,0,0
19,1,21,277.5,163.5,0,61.8,4.404,3.887,NA,2.404,NA,-33.69,-33.69
20,1,22,277.5,163.5,0,57.8,4.404,3.887,NA,0,NA,0,33.69
21,1,23,277.5,163.5,0,52.8,4.404,3.887,NA,0,NA,0,0
22,1,24,277.5,163.5,0,49.8,4.404,3.887,NA,0,NA,0,0
23,1,25,279.5,161.5,0,159.9,7.232,6.667,NA,2.828,NA,-45,-45
24,1,26,280.167,161.5,0,155.9,7.899,7.087,NA,0.667,NA,0,45
25,1,27,280.833,161.5,0,155.1,8.565,7.542,NA,0.667,NA,0,0
26,1,28,281.5,161.5,0,156.9,9.232,8.028,NA,0.667,NA,0,0
27,1,29,282.167,161.5,0,150.1,9.899,8.537,NA,0.667,NA,0,0
28,1,30,282.167,161.5,0,143.8,9.899,8.537,NA,0,NA,0,0
29,1,31,282.167,161.5,0,143.8,9.899,8.537,NA,0,NA,0,0
30,1,32,282.167,161.5,0,154.1,9.899,8.537,NA,0,NA,0,0
31,1,33,282.167,161.5,0,152.1,9.899,8.537,NA,0,NA,0,0
32,1,34,282.167,161.5,0,158.1,9.899,8.537,NA,0,NA,0,0
33,1,35,282.167,161.5,0,153.1,9.899,8.537,NA,0,NA,0,0
34,1,36,282.167,161.5,0,150.1,9.899,8.537,NA,0,NA,0,0
35,1,37,282.167,161.5,0,148.1,9.899,8.537,NA,0,NA,0,0
36,1,38,282.167,161.5,0,138.1,9.899,8.537,NA,0,NA,0,0
37,1,39,282.167,161.5,0,136.1,9.899,8.537,NA,0,NA,0,0
38,1,40,282.167,161.5,0,147.1,9.899,8.537,NA,0,NA,0,0
39,1,41,282.167,161.5,0,140.1,9.899,8.537,NA,0,NA,0,0
40,1,42,280.833,162.167,0,138.1,11.39,7.087,NA,1.491,NA,153.435,153.435
41,1,43,280.833,162.167,0,169.9,11.39,7.087,NA,0,NA,0,-153.435
42,1,44,280.833,162.167,0,121.9,11.39,7.087,NA,0,NA,0,0
43,1,45,278.167,162.167,0,154.2,14.056,5.375,NA,2.667,NA,180,180
44,1,46,278.167,162.167,0,123.2,14.056,5.375,NA,0,NA,0,-180
45,1,47,276.833,160.833,0,163.9,15.942,6.146,NA,1.886,NA,-135,-135
46,1,48,276.167,160.167,0,142.6,16.885,6.7,NA,0.943,NA,-135,0
47,1,49,275.5,160.167,0,146.6,17.551,6.667,NA,0.667,NA,180,-45
48,1,50,274.833,160.167,0,148.2,18.218,6.7,NA,0.667,NA,180,0
49,1,51,273.5,160.167,0,142.6,19.551,6.96,NA,1.333,NA,180,0
50,1,52,272.167,160.167,0,165.8,20.885,7.454,NA,1.333,NA,180,0
51,1,53,270.833,160.167,0,142.1,22.218,8.138,NA,1.333,NA,180,0
52,1,54,270.833,160.167,0,139.1,22.218,8.138,NA,0,NA,0,-180
53,1,55,270.167,160.167,0,162.1,22.885,8.537,NA,0.667,NA,180,180
54,1,56,270.167,160.167,0,152.1,22.885,8.537,NA,0,NA,0,-180
55,1,57,268.833,161.5,0,142.8,24.77,8.537,NA,1.886,NA,135,135
56,1,58,268.833,161.5,0,125.8,24.77,8.537,NA,0,NA,0,-135
57,1,59,269.5,163.5,0,43.8,26.878,6.864,NA,2.108,NA,71.565,71.565
58,1,60,269.5,163.5,0,43.8,26.878,6.864,NA,0,NA,0,-71.565
59,1,61,269.5,164.833,0,38.8,28.212,6.325,NA,1.333,NA,90,90
60,1,62,268.833,164.833,0,56.8,28.878,6.96,NA,0.667,NA,180,90
61,1,63,268.833,165.5,0,37.6,29.545,6.799,NA,0.667,NA,90,-90
62,1,64,268.833,164.833,0,46.6,30.212,6.96,NA,0.667,NA,-90,-180
63,1,65,270.833,164.833,0,29.9,32.212,5.077,NA,2,NA,0,90
64,1,66,270.833,164.833,0,39.6,32.212,5.077,NA,0,NA,0,0
65,1,67,270.833,164.833,0,40.2,32.212,5.077,NA,0,NA,0,0
66,1,68,270.167,165.5,0,40.6,33.155,5.497,NA,0.943,NA,135,135
67,1,69,270.167,165.5,0,55.6,33.155,5.497,NA,0,NA,0,-135
68,1,70,268.167,165.5,0,119.6,35.155,7.454,NA,2,NA,180,180
69,1,71,268.167,165.5,0,132.6,35.155,7.454,NA,0,NA,0,-180
70,1,72,268.167,165.5,0,142.6,35.155,7.454,NA,0,NA,0,0
71,1,73,268.167,165.5,0,158.6,35.155,7.454,NA,0,NA,0,0
72,1,74,268.167,165.5,0,136.6,35.155,7.454,NA,0,NA,0,0
73,1,75,267.5,165.5,0,102.6,35.821,8.11,NA,0.667,NA,180,180
74,1,76,267.5,166.833,0,95.8,37.155,8,NA,1.333,NA,90,-90
75,1,77,267.5,167.5,0,70.8,37.821,8.028,NA,0.667,NA,90,0
76,1,78,266.833,169.5,0,127.8,39.929,9.068,NA,2.108,NA,108.435,18.435
77,1,79,266.833,171.5,0,152.8,41.929,9.843,NA,2,NA,90,-18.435
78,1,80,266.833,171.5,0,110.8,41.929,9.843,NA,0,NA,0,-90
79,1,81,266.167,172.167,0,106.8,42.872,10.75,NA,0.943,NA,135,135
80,1,82,266.167,172.833,0,116.8,43.539,11.096,NA,0.667,NA,90,-45
81,1,83,265.5,174.833,0,114.8,45.647,12.806,NA,2.108,NA,108.435,18.435
82,1,84,263.5,174.167,0,126.8,47.755,14.063,NA,2.108,NA,-161.565,90
83,1,85,262.833,174.167,0,82.8,48.422,14.636,NA,0.667,NA,180,-18.435
84,1,86,262.833,174.167,0,67.8,48.422,14.636,NA,0,NA,0,-180
85,1,87,260.167,172.833,0,123.8,51.403,16.465,NA,2.981,NA,-153.435,-153.435
86,1,88,260.167,172.833,0,139.8,51.403,16.465,NA,0,NA,0,153.435
87,1,89,258.833,171.5,0,140.8,53.289,17.308,NA,1.886,NA,-135,-135
88,1,90,258.833,171.5,0,121.8,53.289,17.308,NA,0,NA,0,135
89,1,91,258.833,171.5,0,118.8,53.289,17.308,NA,0,NA,0,0
90,1,92,258.833,171.5,0,143.8,53.289,17.308,NA,0,NA,0,0
91,1,93,258.833,171.5,0,146.1,53.289,17.308,NA,0,NA,0,0
92,1,94,257.5,171.5,0,121.9,54.622,18.595,NA,1.333,NA,180,180
93,1,95,256.833,172.833,0,127.9,56.113,19.607,NA,1.491,NA,116.565,-63.435
94,1,96,256.167,174.167,0,98.6,57.604,20.677,NA,1.491,NA,116.565,0
95,1,97,254.833,179.5,0,145.8,63.101,24.24,NA,5.497,NA,104.036,-12.529
96,1,98,254.833,179.5,0,107.2,63.101,24.24,NA,0,NA,0,-104.036
97,1,99,254.833,179.5,0,93.2,63.101,24.24,NA,0,NA,0,0
98,1,100,254.833,182.833,0,144.8,66.435,26.136,NA,3.333,NA,90,90
99,1,101,254.833,183.5,0,132.8,67.101,26.55,NA,0.667,NA,90,0
100,1,102,254.167,184.167,0,126.1,68.044,27.487,NA,0.943,NA,135,45
101,1,103,254.167,182.167,0,145.8,70.044,26.272,NA,2,NA,-90,135
102,1,104,256.167,179.5,0,125.2,73.377,23.113,NA,3.333,NA,-53.13,36.87
103,1,105,256.167,179.5,0,152.2,73.377,23.113,NA,0,NA,0,53.13
104,1,106,256.167,178.833,0,166.2,74.044,22.755,NA,0.667,NA,-90,-90
105,1,107,259.5,179.5,0,100.6,77.443,20.407,NA,3.399,NA,11.31,101.31
106,1,108,259.5,179.5,0,54.6,77.443,20.407,NA,0,NA,0,-11.31
107,1,109,259.5,180.167,0,66.6,78.11,20.827,NA,0.667,NA,90,90
108,1,110,259.5,180.167,0,69.6,78.11,20.827,NA,0,NA,0,-90
109,1,111,259.5,180.833,0,59.8,78.777,21.26,NA,0.667,NA,90,90
110,1,112,262.167,184.833,0,114.1,83.584,22.4,NA,4.807,NA,56.31,-33.69
111,1,113,262.167,185.5,0,67.1,84.251,22.94,NA,0.667,NA,90,33.69
112,1,114,262.167,186.833,0,62.1,85.584,24.037,NA,1.333,NA,90,0
113,1,115,262.167,186.833,0,71.8,85.584,24.037,NA,0,NA,0,-90
114,1,116,262.167,188.167,0,51.6,86.917,25.157,NA,1.333,NA,90,90
115,1,117,262.167,188.167,0,45.8,86.917,25.157,NA,0,NA,0,-90
116,1,118,262.167,191.5,0,82.8,90.251,28.04,NA,3.333,NA,90,90
117,1,119,262.167,192.167,0,85.8,90.917,28.628,NA,0.667,NA,90,0
118,1,120,262.167,192.833,0,121.2,91.584,29.219,NA,0.667,NA,90,0
119,1,121,261.5,192.833,0,139.8,92.251,29.53,NA,0.667,NA,180,90
120,1,122,261.5,192.833,0,164.6,92.251,29.53,NA,0,NA,0,-180
121,1,123,261.5,192.833,0,147.1,92.251,29.53,NA,0,NA,0,0
122,1,124,261.5,192.833,0,132.1,92.251,29.53,NA,0,NA,0,0
123,1,125,261.5,192.833,0,109.1,92.251,29.53,NA,0,NA,0,0
124,1,126,261.5,192.833,0,75.1,92.251,29.53,NA,0,NA,0,0
125,1,127,256.833,194.167,0,146.9,97.104,33.099,NA,4.853,NA,164.055,164.055
126,1,128,255.5,194.167,0,151.1,98.437,33.869,NA,1.333,NA,180,15.945
127,1,129,253.5,198.167,0,84.9,102.91,38.285,NA,4.472,NA,116.565,-63.435
128,1,130,253.5,198.167,0,123.1,102.91,38.285,NA,0,NA,0,-116.565
129,1,131,252.167,201.5,0,59.6,106.5,41.788,NA,3.59,NA,111.801,111.801
130,1,132,252.167,204.167,0,65.1,109.166,44.025,NA,2.667,NA,90,-21.801
131,1,133,252.167,205.5,0,99.9,110.5,45.161,NA,1.333,NA,90,0
132,1,134,252.167,212.167,0,132.9,117.166,50.986,NA,6.667,NA,90,0
133,1,135,252.167,212.167,0,73.6,117.166,50.986,NA,0,NA,0,-90
134,1,136,252.833,218.167,0,147.9,123.203,56.115,NA,6.037,NA,83.66,83.66
135,1,137,253.5,218.833,0,148.6,124.146,56.462,NA,0.943,NA,45,-38.66
136,1,138,254.167,219.5,0,126.8,125.089,56.823,NA,0.943,NA,45,0
137,1,139,254.167,215.5,0,77.1,129.089,53.137,NA,4,NA,-90,-135
138,1,140,255.5,214.833,0,44,130.58,52,NA,1.491,NA,-26.565,63.435
139,1,141,255.5,214.833,0,56,130.58,52,NA,0,NA,0,26.565
140,1,142,258.167,217.5,0,132.8,134.351,53.55,NA,3.771,NA,45,45
141,1,143,258.833,219.5,0,152.6,136.459,55.241,NA,2.108,NA,71.565,26.565
142,1,144,258.833,219.5,0,142.1,136.459,55.241,NA,0,NA,0,-71.565
143,1,145,258.833,219.5,0,73.9,136.459,55.241,NA,0,NA,0,0
144,1,146,258.833,219.5,0,56.9,136.459,55.241,NA,0,NA,0,0
145,1,147,258.833,224.833,0,132.1,141.792,60.347,NA,5.333,NA,90,90
146,1,148,258.833,225.5,0,65.9,142.459,60.988,NA,0.667,NA,90,0
147,1,149,260.167,230.167,0,121.8,147.312,65.163,NA,4.853,NA,74.055,-15.945
148,1,150,260.167,235.5,0,140.1,152.646,70.358,NA,5.333,NA,90,15.945
149,1,151,259.5,242.833,0,67.9,160.009,77.666,NA,7.364,NA,95.194,5.194
150,1,152,259.5,248.167,0,53.8,165.343,82.892,NA,5.333,NA,90,-5.194
151,1,153,258.167,246.167,0,154.3,167.746,81.205,NA,2.404,NA,-123.69,146.31
152,1,154,258.167,247.5,0,108.8,169.08,82.508,NA,1.333,NA,90,-146.31
153,1,155,258.167,248.167,0,81.3,169.746,83.16,NA,0.667,NA,90,0
154,1,156,254.167,253.5,0,159,176.413,89.254,NA,6.667,NA,126.87,36.87
155,1,157,252.833,253.5,0,151.3,177.746,89.582,NA,1.333,NA,180,53.13
156,1,158,248.167,253.5,0,151,182.413,90.875,NA,4.667,NA,180,0
157,1,159,247.5,253.5,0,151.3,183.08,91.078,NA,0.667,NA,180,0
158,1,160,242.167,253.5,0,80.9,188.413,92.856,NA,5.333,NA,180,0
159,1,161,240.167,254.833,0,63.9,190.817,94.829,NA,2.404,NA,146.31,-33.69
160,1,162,240.167,256.167,0,54,192.15,96.067,NA,1.333,NA,90,-56.31
161,1,163,234.167,263.5,0,131.3,201.625,105.133,NA,9.475,NA,129.289,39.289
162,1,164,234.167,263.5,0,107,201.625,105.133,NA,0,NA,0,-129.289
163,1,165,230.833,268.167,0,132.9,207.36,110.741,NA,5.735,NA,125.538,125.538
164,1,166,230.833,273.5,0,135.9,212.693,115.641,NA,5.333,NA,90,-35.538
165,1,167,230.833,277.5,0,136.1,216.693,119.341,NA,4,NA,90,0
166,1,168,230.833,284.167,0,119.1,223.36,125.548,NA,6.667,NA,90,0
167,1,169,229.5,284.833,0,113.3,224.851,126.649,NA,1.491,NA,153.435,63.435
168,1,170,228.833,291.5,0,121.9,231.551,133.115,NA,6.7,NA,95.711,-57.724
169,1,171,229.5,299.5,0,136.9,239.578,140.415,NA,8.028,NA,85.236,-10.474
170,1,172,228.833,304.833,0,131.9,244.953,145.677,NA,5.375,NA,97.125,11.889
171,1,173,227.5,313.5,0,135.9,253.722,154.321,NA,8.769,NA,98.746,1.621
172,1,174,226.167,314.833,0,60.1,255.608,156.006,NA,1.886,NA,135,36.254
173,1,175,226.167,315.5,0,53.2,256.274,156.638,NA,0.667,NA,90,-45
174,2,1,240.167,164.833,0,89.1,0,0,NA,NA,NA,NA,NA
175,2,2,240.167,164.833,0,89.1,0,0,NA,0,NA,0,NA
176,2,3,240.167,164.833,0,105.1,0,0,NA,0,NA,0,0
177,2,4,240.167,164.833,0,122.1,0,0,NA,0,NA,0,0
178,2,5,240.167,164.833,0,116.1,0,0,NA,0,NA,0,0
179,2,6,240.167,164.833,0,123.1,0,0,NA,0,NA,0,0
180,2,7,240.167,164.833,0,151.1,0,0,NA,0,NA,0,0
181,2,8,240.167,164.833,0,156.1,0,0,NA,0,NA,0,0
182,2,9,240.167,164.833,0,158.1,0,0,NA,0,NA,0,0
183,2,10,240.167,164.833,0,164.1,0,0,NA,0,NA,0,0
184,2,11,240.167,164.833,0,157.1,0,0,NA,0,NA,0,0
185,2,12,240.167,164.833,0,122.1,0,0,NA,0,NA,0,0
186,2,13,240.167,164.833,0,103.1,0,0,NA,0,NA,0,0
187,2,14,240.167,163.5,0,103.1,1.333,1.333,NA,1.333,NA,-90,-90
188,2,15,240.833,165.5,0,63.1,3.442,0.943,NA,2.108,NA,71.565,161.565
189,2,16,240.833,164.167,0,131.1,4.775,0.943,NA,1.333,NA,-90,-161.565
190,2,17,240.833,162.833,0,132.1,6.108,2.108,NA,1.333,NA,-90,0
191,2,18,240.833,162.833,0,106.1,6.108,2.108,NA,0,NA,0,90
192,2,19,240.833,162.167,0,90.2,6.775,2.749,NA,0.667,NA,-90,-90
193,2,20,240.833,162.167,0,68.1,6.775,2.749,NA,0,NA,0,90
194,2,21,240.833,160.833,0,69.1,8.108,4.055,NA,1.333,NA,-90,-90
195,2,22,241.5,160.833,0,68.8,8.775,4.216,NA,0.667,NA,0,90
196,2,23,242.833,160.833,0,114,10.108,4.807,NA,1.333,NA,0,0
197,2,24,244.833,160.167,0,113.8,12.216,6.6,NA,2.108,NA,-18.435,-18.435
198,2,25,245.5,160.167,0,107.8,12.883,7.087,NA,0.667,NA,0,18.435
199,2,26,246.167,160.167,0,110,13.55,7.601,NA,0.667,NA,0,0
200,2,27,247.5,160.167,0,175.1,14.883,8.692,NA,1.333,NA,0,0
